table_name,code,code_system,display,row_count,distinct_patient_count
medication_request,313988,http://www.nlm.nih.gov/research/umls/rxnorm,Furosemide 40 MG Oral Tablet,2552,290
procedure,271280005,http://snomed.info/sct,Removal of endotracheal tube (procedure),293,290
observation,2500-7,http://loinc.org,Iron binding capacity [Mass/volume] in Serum or Plasma,3958,290
condition,88805009,http://snomed.info/sct,Chronic congestive heart failure (disorder),290,290
procedure,711069006,http://snomed.info/sct,Coordination of care plan (procedure),301,290
observation,2502-3,http://loinc.org,Iron saturation [Mass Fraction] in Serum or Plasma,3958,290
observation,2498-4,http://loinc.org,Iron [Mass/volume] in Serum or Plasma,3958,290
encounter,394701000,http://snomed.info/sct,Asthma follow-up (regime/therapy),1330,287
observation,75325-1,http://loinc.org,Symptom,1710,285
observation,88021-1,http://loinc.org,Objective assessment of cardiovascular disease NYHA,285,285
observation,92141-1,http://loinc.org,Influenza virus B RNA [Presence] in Respiratory system specimen by NAA with probe detection,284,284
observation,92139-5,http://loinc.org,Parainfluenza virus 2 RNA [Presence] in Respiratory system specimen by NAA with probe detection,284,284
observation,92134-6,http://loinc.org,Human metapneumovirus RNA [Presence] in Respiratory system specimen by NAA with probe detection,284,284
observation,92130-4,http://loinc.org,Rhinovirus RNA [Presence] in Respiratory system specimen by NAA with probe detection,284,284
diagnostic_report,92143-7,http://loinc.org,Respiratory pathogens DNA and RNA panel - Respiratory system specimen by NAA with probe detection,284,284
observation,92131-2,http://loinc.org,Respiratory syncytial virus RNA [Presence] in Respiratory system specimen by NAA with probe detection,284,284
observation,92138-7,http://loinc.org,Parainfluenza virus 3 RNA [Presence] in Respiratory system specimen by NAA with probe detection,284,284
observation,94040-3,http://loinc.org,Adenovirus A+B+C+D+E DNA [Presence] in Respiratory system specimen by NAA with probe detection,284,284
observation,92140-3,http://loinc.org,Parainfluenza virus 1 RNA [Presence] in Respiratory system specimen by NAA with probe detection,284,284
observation,92142-9,http://loinc.org,Influenza virus A RNA [Presence] in Respiratory system specimen by NAA with probe detection,284,284
condition,2556008,http://snomed.info/sct,Periodontal disease,286,281
condition,401314000,http://snomed.info/sct,Acute non-ST segment elevation myocardial infarction (disorder),277,277
procedure,433236007,http://snomed.info/sct,Transthoracic echocardiography (procedure),428,276
procedure,1263416007,http://snomed.info/sct,Removal of intrauterine contraceptive device (procedure),304,274
medication_request,757594,http://www.nlm.nih.gov/research/umls/rxnorm,{28 (norethindrone 0.35 MG Oral Tablet) } Pack [Jolivette 28 Day],410,270
procedure,243063003,http://snomed.info/sct,Postoperative procedure education (procedure),307,270
procedure,85548006,http://snomed.info/sct,Episiotomy (procedure),320,269
procedure,D9230,http://www.ada.org/cdt,inhalation of nitrous oxide/analgesia anxiolysis,307,268
procedure,302761001,http://snomed.info/sct,Walking exercise test (procedure),304,267
procedure,252482003,http://snomed.info/sct,Stair-climbing test (procedure),304,267
condition,39848009,http://snomed.info/sct,Whiplash injury to neck (disorder),274,266
condition,90460009,http://snomed.info/sct,Injury of neck (disorder),274,266
condition,65966004,http://snomed.info/sct,Fracture of forearm (disorder),269,264
condition,70704007,http://snomed.info/sct,Sprain of wrist (disorder),269,264
procedure,713026007,http://snomed.info/sct,Plain X-ray of humerus (procedure),265,261
condition,197927001,http://snomed.info/sct,Recurrent urinary tract infection (disorder),258,258
procedure,D2331,http://www.ada.org/cdt,"resin-based composite - two surfaces, anterior",291,257
condition,78275009,http://snomed.info/sct,Obstructive sleep apnea syndrome (disorder),257,257
observation,71425-3,http://loinc.org,Natriuretic peptide.B prohormone N-Terminal [Mass/volume] in Blood by Immunoassay,259,254
observation,21377-7,http://loinc.org,Magnesium [Mass/volume] in Blood,259,254
observation,91148-7,http://loinc.org,"Pain intensity, Enjoyment of life, General activity scale [PEG]",557,250
procedure,D7310,http://www.ada.org/cdt,alveoloplasty in conjunction with extractions  four or more teeth or tooth spaces per quadrant,386,250
medication_request,978950,http://www.nlm.nih.gov/research/umls/rxnorm,{5 (dienogest 2 MG / estradiol valerate 2 MG Oral Tablet) / 17 (dienogest 3 MG / estradiol valerate 2 MG Oral Tablet) / 2 (estradiol valerate 1 MG Oral Tablet) / 2 (estradiol valerate 3 MG Oral Tablet) / 2 (inert ingredients 1 MG Oral Tablet) } Pack [Natazia 28 Day],290,248
procedure,D9999,http://www.ada.org/cdt,unspecified adjunctive procedure by report,270,248
procedure,D4910,http://www.ada.org/cdt,periodontal maintenance,262,246
procedure,D1330,http://www.ada.org/cdt,oral hygiene instructions,260,244
medication_request,206905,http://www.nlm.nih.gov/research/umls/rxnorm,Ibuprofen 400 MG Oral Tablet [Ibu],6153,242
condition,58150001,http://snomed.info/sct,Fracture of clavicle (disorder),247,240
allergy,735029006,http://snomed.info/sct,Shellfish (substance),239,239
condition,91302008,http://snomed.info/sct,Sepsis (disorder),238,238
procedure,71493000,http://snomed.info/sct,Transfusion of packed red blood cells (procedure),716,238
procedure,423475008,http://snomed.info/sct,Heart failure education (procedure),440,236
medication_request,245314,http://www.nlm.nih.gov/research/umls/rxnorm,albuterol 5 MG/ML Inhalation Solution,4315,235
procedure,127783003,http://snomed.info/sct,Spirometry (procedure),4066,235
observation,19926-5,http://loinc.org,FEV1/FVC,4066,235
medication_request,209387,http://www.nlm.nih.gov/research/umls/rxnorm,Acetaminophen 325 MG Oral Tablet [Tylenol],4803,234
procedure,D0210,http://www.ada.org/cdt,intraoral  comprehensive series of radiographic images,246,234
medication_request,896209,http://www.nlm.nih.gov/research/umls/rxnorm,60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler,4292,233
encounter,439708006,http://snomed.info/sct,Home visit (procedure),4135,233
procedure,200619008,http://snomed.info/sct,Comprehensive interview and evaluation (procedure),239,233
procedure,417511005,http://snomed.info/sct,Referral to home health care service (procedure),239,233
condition,48333001,http://snomed.info/sct,Burn injury (morphologic abnormality),237,232
medication_request,751905,http://www.nlm.nih.gov/research/umls/rxnorm,{7 (ethinyl estradiol 0.035 MG / norgestimate 0.18 MG Oral Tablet) / 7 (ethinyl estradiol 0.035 MG / norgestimate 0.215 MG Oral Tablet) / 7 (ethinyl estradiol 0.035 MG / norgestimate 0.25 MG Oral Tablet) / 7 (inert ingredients 1 MG Oral Tablet) } Pack [Trinessa 28 Day],278,232
procedure,168594001,http://snomed.info/sct,Plain X-ray of clavicle (procedure),237,231
condition,36955009,http://snomed.info/sct,Loss of taste (finding),230,230
condition,368581000119106,http://snomed.info/sct,Neuropathy due to type 2 diabetes mellitus (disorder),230,230
medication_request,748856,http://www.nlm.nih.gov/research/umls/rxnorm,{24 (drospirenone 3 MG / ethinyl estradiol 0.02 MG Oral Tablet) / 4 (inert ingredients 1 MG Oral Tablet) } Pack [Yaz 28 Day],273,230
medication_request,748879,http://www.nlm.nih.gov/research/umls/rxnorm,{21 (ethinyl estradiol 0.03 MG / levonorgestrel 0.15 MG Oral Tablet) / 7 (inert ingredients 1 MG Oral Tablet) } Pack [Levora 0.15/30 28 Day],282,225
procedure,714812005,http://snomed.info/sct,Induced termination of pregnancy (procedure),302,225
procedure,10383002,http://snomed.info/sct,Counseling for termination of pregnancy (procedure),302,225
procedure,711446003,http://snomed.info/sct,Transplantation of kidney regime (regime/therapy),2252,225
encounter,270427003,http://snomed.info/sct,Patient-initiated encounter (procedure),302,225
procedure,386394001,http://snomed.info/sct,Pregnancy termination care (regime/therapy),300,223
condition,K00.6,http://hl7.org/fhir/sid/icd-10,Disturbances in tooth eruption,239,222
condition,1290882004,http://snomed.info/sct,History of seizure (situation),222,222
condition,128613002,http://snomed.info/sct,Seizure disorder (disorder),222,222
procedure,301807007,http://snomed.info/sct,Removal of subcutaneous contraceptive (procedure),359,222
procedure,D9310,http://www.ada.org/cdt,consultation  diagnostic service provided by dentist or physician other than requesting dentist or physician,242,222
procedure,70536003,http://snomed.info/sct,Transplant of kidney (procedure),222,222
procedure,428830000,http://snomed.info/sct,Pretransplant evaluation of kidney recipient (procedure),222,222
procedure,473231009,http://snomed.info/sct,Renal disorder medication review (procedure),1085,221
condition,713197008,http://snomed.info/sct,Recurrent rectal polyp (disorder),219,219
procedure,D2393,http://www.ada.org/cdt,"resin-based composite - three surfaces, posterior",225,218
observation,65750-2,http://loinc.org,Drugs of abuse 5 panel - Urine by Screen method,348,217
condition,19169002,http://snomed.info/sct,Miscarriage in first trimester (disorder),250,216
medication_request,831533,http://www.nlm.nih.gov/research/umls/rxnorm,{28 (norethindrone 0.35 MG Oral Tablet) } Pack [Errin 28 Day],303,214
condition,235104008,http://snomed.info/sct,Impacted tooth,214,213
medication_request,749762,http://www.nlm.nih.gov/research/umls/rxnorm,{7 (ethinyl estradiol 0.01 MG Oral Tablet) / 84 (ethinyl estradiol 0.03 MG / levonorgestrel 0.15 MG Oral Tablet) } Pack [Seasonique],255,210
medication_request,1049625,http://www.nlm.nih.gov/research/umls/rxnorm,Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Percocet],5554,209
procedure,440546007,http://snomed.info/sct,Discussion about pregnancy (procedure),222,209
condition,263102004,http://snomed.info/sct,Fracture subluxation of wrist (disorder),212,208
procedure,D7230,http://www.ada.org/cdt,removal of impacted tooth  partially bony,217,208
procedure,713024005,http://snomed.info/sct,Plain X-ray of wrist region (procedure),211,207
medication_request,309097,http://www.nlm.nih.gov/research/umls/rxnorm,Cefuroxime 250 MG Oral Tablet,223,206
procedure,703423002,http://snomed.info/sct,Combined chemotherapy and radiation therapy (procedure),20512,206
procedure,15220000,http://snomed.info/sct,Laboratory test (procedure),206,206
condition,K08.9,http://hl7.org/fhir/sid/icd-10,"Disorder of teeth and supporting structures, unspecified",218,205
medication_request,857005,http://www.nlm.nih.gov/research/umls/rxnorm,Acetaminophen 325 MG / HYDROcodone Bitartrate 7.5 MG Oral Tablet,210,205
allergy,1191,http://www.nlm.nih.gov/research/umls/rxnorm,Aspirin,204,204
condition,22298006,http://snomed.info/sct,Myocardial infarction (disorder),202,202
procedure,710839006,http://snomed.info/sct,Assessment of cardiac status using monitoring device (procedure),201,201
procedure,165197003,http://snomed.info/sct,Diagnostic assessment (procedure),201,201
medication_request,665078,http://www.nlm.nih.gov/research/umls/rxnorm,Loratadine 5 MG Chewable Tablet,200,200
procedure,D2140,http://www.ada.org/cdt,amalgam  one surface primary or permanent,234,200
procedure,46706006,http://snomed.info/sct,Replacement of contraceptive intrauterine device (procedure),282,199
condition,284551006,http://snomed.info/sct,Laceration of foot (disorder),199,198
procedure,386478007,http://snomed.info/sct,Triage: emergency center (procedure),211,198
procedure,D0502,http://www.ada.org/cdt,other oral pathology procedures by report,219,198
procedure,61746007,http://snomed.info/sct,Taking patient vital signs (procedure),211,198
procedure,14736009,http://snomed.info/sct,History and physical examination with evaluation and management of patient (procedure),211,198
observation,75636-1,http://loinc.org,Emergency severity index [ESI],211,198
condition,46177005,http://snomed.info/sct,End-stage renal disease (disorder),197,197
condition,370247008,http://snomed.info/sct,Facial laceration (disorder),201,196
condition,1551000119108,http://snomed.info/sct,Nonproliferative diabetic retinopathy due to type II diabetes mellitus,196,196
procedure,8290005,http://snomed.info/sct,Induced cardioplegia (procedure),196,195
procedure,301884003,http://snomed.info/sct,Removal of aortic cross clamp (procedure),196,195
procedure,42825003,http://snomed.info/sct,Cannulation (procedure),196,195
procedure,18946005,http://snomed.info/sct,Epidural anesthesia (procedure),222,195
procedure,63697000,http://snomed.info/sct,Cardiopulmonary bypass operation (procedure),196,195
procedure,301882004,http://snomed.info/sct,Placement of aortic cross clamp (procedure),196,195
procedure,233553003,http://snomed.info/sct,Vascular cannula removal (procedure),196,195
immunization,212,http://hl7.org/fhir/sid/cvx,"COVID-19 vaccine, vector-nr, rS-Ad26, PF, 0.5 mL",193,193
condition,84229001,http://snomed.info/sct,Fatigue (finding),192,192
observation,79818-1,http://loinc.org,Study observation Right retina by OCT,2986,192
diagnostic_report,87674-8,http://loinc.org,Optical coherence tomography study,2986,192
procedure,700070005,http://snomed.info/sct,Optical coherence tomography of retina (procedure),2986,192
observation,79819-9,http://loinc.org,Study observation Left retina by OCT,2986,192
procedure,D0170,http://www.ada.org/cdt,"re-evaluation - limited, problem focused (established patient; not post-operative visit)",200,191
condition,233604007,http://snomed.info/sct,Pneumonia (disorder),190,190
condition,16114001,http://snomed.info/sct,Fracture of ankle (disorder),191,190
condition,126906006,http://snomed.info/sct,Neoplasm of prostate (disorder),189,189
procedure,1290459008,http://snomed.info/sct,Plain X-ray of ankle region (procedure),190,189
condition,R69,http://hl7.org/fhir/sid/icd-10,"Illness, unspecified",199,187
medication_request,1599803,http://www.nlm.nih.gov/research/umls/rxnorm,24 HR Donepezil hydrochloride 10 MG / Memantine hydrochloride 28 MG Extended Release Oral Capsule,186,186
encounter,170837001,http://snomed.info/sct,Allergic disorder initial assessment (regime/therapy),186,186
procedure,D2332,http://www.ada.org/cdt,"resin-based composite - three surfaces, anterior",204,186
condition,201834006,http://snomed.info/sct,"Localized, primary osteoarthritis of the hand (disorder)",185,185
procedure,410006001,http://snomed.info/sct,Digital examination of rectum (procedure),1014,184
observation,80382-5,http://loinc.org,Influenza virus A Ag [Presence] in Upper respiratory specimen by Rapid immunoassay,183,183
observation,2857-1,http://loinc.org,Prostate specific Ag [Mass/volume] in Serum or Plasma,1013,183
diagnostic_report,80381-7,http://loinc.org,Influenza virus A and B Ag panel - Upper respiratory specimen by Rapid immunoassay,183,183
observation,80383-3,http://loinc.org,Influenza virus B Ag [Presence] in Upper respiratory specimen by Rapid immunoassay,183,183
observation,32465-7,http://loinc.org,Physical findings of Prostate,1013,183
condition,401303003,http://snomed.info/sct,Acute ST segment elevation myocardial infarction (disorder),182,182
medication_request,748962,http://www.nlm.nih.gov/research/umls/rxnorm,{28 (norethindrone 0.35 MG Oral Tablet) } Pack [Camila 28 Day],241,181
procedure,384700001,http://snomed.info/sct,Injection of tetanus antitoxin (procedure),184,181
condition,K03.81,http://hl7.org/fhir/sid/icd-10,Cracked tooth,186,180
procedure,392091000,http://snomed.info/sct,Care regimes assessment (procedure),214,180
procedure,D2150,http://www.ada.org/cdt,amalgam  two surfaces primary or permanent,214,180
allergy,102263004,http://snomed.info/sct,Eggs (edible) (substance),177,177
condition,283371005,http://snomed.info/sct,Laceration of forearm (disorder),178,177
procedure,225338004,http://snomed.info/sct,Risk assessment (procedure),179,177
procedure,D9221,http://www.ada.org/cdt,D9221,184,175
allergy,762952008,http://snomed.info/sct,Peanut (substance),175,175
procedure,232717009,http://snomed.info/sct,Coronary artery bypass grafting (procedure),173,172
medication_request,1367439,http://www.nlm.nih.gov/research/umls/rxnorm,21 DAY ethinyl estradiol 0.000625 MG/HR / etonogestrel 0.005 MG/HR Vaginal System [NuvaRing],186,171
allergy,412071004,http://snomed.info/sct,Wheat (substance),170,170
medication_request,309309,http://www.nlm.nih.gov/research/umls/rxnorm,ciprofloxacin 500 MG Oral Tablet,190,169
condition,443165006,http://snomed.info/sct,Osteoporotic fracture of bone (disorder),217,169
procedure,D7953,http://www.ada.org/cdt,bone replacement graft for ridge preservation  per site,185,168
medication_request,997488,http://www.nlm.nih.gov/research/umls/rxnorm,Fexofenadine hydrochloride 30 MG Oral Tablet,168,168
condition,283385000,http://snomed.info/sct,Laceration of thigh (disorder),168,167
medication_request,314077,http://www.nlm.nih.gov/research/umls/rxnorm,lisinopril 20 MG Oral Tablet,992,167
allergy,735971005,http://snomed.info/sct,Fish (substance),167,167
encounter,371883000,http://snomed.info/sct,Outpatient procedure (procedure),6375,166
procedure,D2335,http://www.ada.org/cdt,resin-based composite - four or more surfaces or involving incisal angle (anterior),179,166
allergy,111088007,http://snomed.info/sct,Latex (substance),165,165
medication_request,200033,http://www.nlm.nih.gov/research/umls/rxnorm,carvedilol 25 MG Oral Tablet,1640,165
encounter,183478001,http://snomed.info/sct,Emergency hospital admission for asthma (procedure),238,164
procedure,385781007,http://snomed.info/sct,Home health aide service (regime/therapy),324,164
condition,92691004,http://snomed.info/sct,Carcinoma in situ of prostate (disorder),163,163
condition,284549007,http://snomed.info/sct,Laceration of hand (disorder),163,161
allergy,288328004,http://snomed.info/sct,Bee venom (substance),161,161
encounter,185317003,http://snomed.info/sct,Telephone encounter (procedure),323,160
condition,248595008,http://snomed.info/sct,Sputum finding (finding),159,159
condition,105995000,http://snomed.info/sct,Disorder of teeth AND/OR supporting structures,161,156
procedure,D3220,http://www.ada.org/cdt,therapeutic pulpotomy (excluding final restoration) - removal of pulp coronal to the dentinocemental junction and application of medicament,182,155
encounter,185389009,http://snomed.info/sct,Follow-up visit (procedure),437,155
observation,751-8,http://loinc.org,"Neutrophils [#/volume] in Blood by Automated count",1608,154
condition,203646004,http://snomed.info/sct,Adolescent idiopathic scoliosis (disorder),154,154
procedure,D2740,http://www.ada.org/cdt,crown  porcelain/ceramic,166,154
observation,736-9,http://loinc.org,Lymphocytes/Leukocytes in Blood by Automated count,1606,152
observation,713-8,http://loinc.org,Eosinophils/Leukocytes in Blood by Automated count,1606,152
observation,770-8,http://loinc.org,Neutrophils/Leukocytes in Blood by Automated count,1606,152
observation,731-0,http://loinc.org,"Lymphocytes [#/volume] in Blood by Automated count",1606,152
medication_request,979492,http://www.nlm.nih.gov/research/umls/rxnorm,losartan potassium 50 MG Oral Tablet,1297,152
medication_request,630208,http://www.nlm.nih.gov/research/umls/rxnorm,albuterol 0.83 MG/ML Inhalation Solution,3736,152
diagnostic_report,57023-4,http://loinc.org,Auto Differential panel - Blood,1606,152
observation,704-7,http://loinc.org,"Basophils [#/volume] in Blood by Automated count",1606,152
observation,742-7,http://loinc.org,"Monocytes [#/volume] in Blood by Automated count",1606,152
observation,5905-5,http://loinc.org,Monocytes/Leukocytes in Blood by Automated count,1606,152
observation,711-2,http://loinc.org,"Eosinophils [#/volume] in Blood by Automated count",1606,152
procedure,D7270,http://www.ada.org/cdt,tooth re-implantation and/or stabilization of accidentally evulsed or displaced tooth,245,152
observation,706-2,http://loinc.org,Basophils/Leukocytes in Blood by Automated count,1606,152
condition,315268008,http://snomed.info/sct,Suspected prostate cancer (situation),201,151
medication_request,308182,http://www.nlm.nih.gov/research/umls/rxnorm,Amoxicillin 250 MG Oral Capsule,153,151
procedure,180256009,http://snomed.info/sct,Subcutaneous immunotherapy (procedure),6360,151
procedure,65575008,http://snomed.info/sct,Biopsy of prostate (procedure),201,151
observation,46288-7,http://loinc.org,US Guidance for biopsy of Prostate,201,151
procedure,31208007,http://snomed.info/sct,Medical induction of labor (procedure),175,150
medication_request,106258,http://www.nlm.nih.gov/research/umls/rxnorm,Hydrocortisone 10 MG/ML Topical Cream,166,150
medication_request,855332,http://www.nlm.nih.gov/research/umls/rxnorm,Warfarin Sodium 5 MG Oral Tablet,2627,148
medication_request,1049630,http://www.nlm.nih.gov/research/umls/rxnorm,diphenhydrAMINE Hydrochloride 25 MG Oral Tablet,146,146
condition,233678006,http://snomed.info/sct,Childhood asthma (disorder),146,146
condition,K02.63,http://hl7.org/fhir/sid/icd-10,Dental caries on smooth surface penetrating into pulp,154,145
condition,32911000,http://snomed.info/sct,Homeless (finding),150,143
procedure,D7288,http://www.ada.org/cdt,brush biopsy - transepithelial sample collection,235,143
condition,707251008,http://snomed.info/sct,Generalised chronic periodontitis,143,142
procedure,D6010,http://www.ada.org/cdt,surgical placement of implant body endosteal implant,238,142
condition,M27.2,http://hl7.org/fhir/sid/icd-10,Inflammatory conditions of jaws,149,142
condition,254837009,http://snomed.info/sct,Malignant neoplasm of breast (disorder),141,141
procedure,D7311,http://www.ada.org/cdt,alveoloplasty in conjunction with extractions  one to three teeth or tooth spaces per quadrant,187,140
procedure,25656009,http://snomed.info/sct,"Physical examination, complete (procedure)",1488,139
procedure,D9220,http://www.ada.org/cdt,D9220,148,139
observation,38208-5,http://loinc.org,Pain severity - Reported,1288,137
medication_request,245134,http://www.nlm.nih.gov/research/umls/rxnorm,72 HR Fentanyl 0.025 MG/HR Transdermal System,3453,137
condition,156073000,http://snomed.info/sct,Complete miscarriage (disorder),149,136
procedure,43075005,http://snomed.info/sct,Partial resection of colon (procedure),135,135
allergy,29046,http://www.nlm.nih.gov/research/umls/rxnorm,Lisinopril,135,135
condition,87433001,http://snomed.info/sct,Pulmonary emphysema (disorder),134,134
encounter,410410006,http://snomed.info/sct,Screening surveillance (regime/therapy),1097,134
procedure,D1703,http://www.ada.org/cdt,Moderna Covid-19 vaccine administration - first dose,141,134
allergy,442571000124108,http://snomed.info/sct,Tree nut (substance),134,134
procedure,71651007,http://snomed.info/sct,Mammography (procedure),1097,134
encounter,183495009,http://snomed.info/sct,Non-urgent orthopedic admission (procedure),136,134
procedure,15081005,http://snomed.info/sct,Pulmonary rehabilitation (regime/therapy),2487,134
condition,403190006,http://snomed.info/sct,Epidermal burn of skin (disorder),134,133
procedure,51116004,http://snomed.info/sct,Passive immunization (procedure),513,133
procedure,D0803,http://www.ada.org/cdt,3D facial surface scan - direct,142,133
procedure,11466000,http://snomed.info/sct,Cesarean section (procedure),149,133
condition,239872002,http://snomed.info/sct,Osteoarthritis of hip (disorder),132,132
procedure,D9243,http://www.ada.org/cdt,intravenous moderate (conscious) sedation/analgesia - each subsequent 15 minute increment,144,132
observation,2106-3,http://loinc.org,Choriogonadotropin [Presence] in Urine,136,128
condition,K08.0,http://hl7.org/fhir/sid/icd-10,Exfoliation of teeth due to systemic causes,130,127
medication_request,1014676,http://www.nlm.nih.gov/research/umls/rxnorm,cetirizine hydrochloride 5 MG Oral Tablet,126,126
medication_request,1860491,http://www.nlm.nih.gov/research/umls/rxnorm,12 HR Hydrocodone Bitartrate 10 MG Extended Release Oral Capsule,3067,124
condition,125601008,http://snomed.info/sct,Injury of knee (disorder),123,123
condition,K12.2,http://hl7.org/fhir/sid/icd-10,Cellulitis and abscess of mouth,126,122
encounter,448337001,http://snomed.info/sct,Telemedicine consultation with patient (procedure),8924,121
procedure,D9222,http://www.ada.org/cdt,deep sedation/general anesthesia - first 15 minutes,137,121
condition,24079001,http://snomed.info/sct,Atopic dermatitis (disorder),120,120
condition,K05.10,http://hl7.org/fhir/sid/icd-10,"Chronic gingivitis, plaque induced",121,120
procedure,1290407002,http://snomed.info/sct,Plain X-ray of knee region (procedure),119,119
allergy,3718001,http://snomed.info/sct,Cow's milk (substance),116,116
medication_request,996740,http://www.nlm.nih.gov/research/umls/rxnorm,Memantine hydrochloride 2 MG/ML Oral Solution,115,115
condition,K01.1,http://hl7.org/fhir/sid/icd-10,Impacted teeth,119,114
procedure,D0701,http://www.ada.org/cdt,panoramic radiographic image - image capture only,119,114
condition,33737001,http://snomed.info/sct,Fracture of rib (disorder),117,114
condition,203082005,http://snomed.info/sct,Fibromyalgia (disorder),113,113
medication_request,198335,http://www.nlm.nih.gov/research/umls/rxnorm,sulfamethoxazole 800 MG / trimethoprim 160 MG Oral Tablet,116,113
condition,84757009,http://snomed.info/sct,Epilepsy (disorder),112,112
condition,1086001000119108,http://snomed.info/sct,Dental caries on smooth surface penetrating into pulp,114,112
procedure,169673001,http://snomed.info/sct,Antenatal RhD antibody screening (procedure),202,111
condition,1085991000119107,http://snomed.info/sct,Dental caries on smooth surface penetrating into dentin,114,110
medication_request,1648755,http://www.nlm.nih.gov/research/umls/rxnorm,"nitrofurantoin, macrocrystals 25 MG / nitrofurantoin, monohydrate 75 MG Oral Capsule",126,110
procedure,418824004,http://snomed.info/sct,Off-pump coronary artery bypass (procedure),110,110
procedure,229064008,http://snomed.info/sct,Movement therapy (regime/therapy),1072,110
condition,446096008,http://snomed.info/sct,Perennial allergic rhinitis (disorder),109,109
medication_request,197454,http://www.nlm.nih.gov/research/umls/rxnorm,cephalexin 500 MG Oral Tablet,115,109
procedure,D1702,http://www.ada.org/cdt,Pfizer-BioNTech Covid-19 vaccine administration - second dose,114,109
condition,Z01.20,http://hl7.org/fhir/sid/icd-10,Encounter for dental examination and cleaning without abnormal findings,112,108
medication_request,197604,http://www.nlm.nih.gov/research/umls/rxnorm,Digoxin 0.125 MG Oral Tablet,2449,108
procedure,D7285,http://www.ada.org/cdt,"incisional biopsy of oral tissue-hard (bone, tooth)",163,108
procedure,D4999,http://www.ada.org/cdt,unspecified periodontal procedure by report,110,108
medication_request,897685,http://www.nlm.nih.gov/research/umls/rxnorm,verapamil hydrochloride 80 MG Oral Tablet [Calan],2449,108
condition,49436004,http://snomed.info/sct,Atrial fibrillation (disorder),108,108
condition,1231000119100,http://snomed.info/sct,History of aortic valve replacement (situation),106,106
medication_request,895996,http://www.nlm.nih.gov/research/umls/rxnorm,120 ACTUAT fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],2134,106
condition,73430006,http://snomed.info/sct,Sleep apnea (disorder),106,106
condition,1085961000119100,http://snomed.info/sct,Dental caries on pit and fissure surface penetrating into dentin,106,105
procedure,306206005,http://snomed.info/sct,Referral to service (procedure),104,104
condition,232353008,http://snomed.info/sct,Perennial allergic rhinitis with seasonal variation (disorder),103,103
procedure,418891003,http://snomed.info/sct,Computed tomography of chest and abdomen (procedure),102,102
procedure,313191000,http://snomed.info/sct,Injection of epinephrine (procedure),108,102
condition,241929008,http://snomed.info/sct,Acute allergic reaction (disorder),108,102
condition,162573006,http://snomed.info/sct,Suspected lung cancer (situation),102,102
condition,K08.8,http://hl7.org/fhir/sid/icd-10,Other specified disorders of teeth and supporting structures,108,102
medication_request,1049504,http://www.nlm.nih.gov/research/umls/rxnorm,Abuse-Deterrent 12 HR Oxycodone Hydrochloride 10 MG Extended Release Oral Tablet [Oxycontin],2413,101
procedure,D0240,http://www.ada.org/cdt,intraoral  occlusal radiographic image,102,101
procedure,698354004,http://snomed.info/sct,Magnetic resonance imaging for measurement of brain volume (procedure),101,101
procedure,54550000,http://snomed.info/sct,Electroencephalogram (procedure),144,101
condition,185086009,http://snomed.info/sct,Chronic obstructive bronchitis (disorder),101,101
procedure,D0190,http://www.ada.org/cdt,screening of a patient,105,101
condition,359817006,http://snomed.info/sct,Closed fracture of hip (disorder),108,100
procedure,699253003,http://snomed.info/sct,Surgical manipulation of joint of knee (procedure),99,99
procedure,713021002,http://snomed.info/sct,Plain X-ray of pelvis (procedure),107,99
procedure,D1705,http://www.ada.org/cdt,AstraZeneca Covid-19 vaccine administration - first dose,100,99
procedure,D4355,http://www.ada.org/cdt,full mouth debridement to enable a comprehensive periodontal evaluation and diagnosis on a subsequent visit,105,99
condition,56018004,http://snomed.info/sct,Wheezing (finding),98,98
condition,62564004,http://snomed.info/sct,Concussion with loss of consciousness (disorder),98,98
condition,267036007,http://snomed.info/sct,Dyspnea (finding),98,98
observation,46240-8,http://loinc.org,History of Hospitalizations+Outpatient visits Narrative,341,98
encounter,210098006,http://snomed.info/sct,Domiciliary or rest home patient evaluation and management (procedure),341,98
procedure,311791003,http://snomed.info/sct,Information gathering (procedure),341,98
observation,55277-8,http://loinc.org,HIV status,341,98
observation,28245-9,http://loinc.org,Abuse Status [OMAHA],341,98
observation,63513-6,http://loinc.org,Are you covered by health insurance or some other kind of health care plan [PhenX],341,98
observation,71802-3,http://loinc.org,Housing status,341,98
observation,76690-7,http://loinc.org,Sexual orientation,341,98
condition,183996000,http://snomed.info/sct,Sterilization requested (situation),98,98
medication_request,835603,http://www.nlm.nih.gov/research/umls/rxnorm,tramadol hydrochloride 50 MG Oral Tablet,2116,98
medication_request,1534809,http://www.nlm.nih.gov/research/umls/rxnorm,168 HR Ethinyl Estradiol 0.00146 MG/HR / norelgestromin 0.00625 MG/HR Transdermal System,96,96
condition,K08.3,http://hl7.org/fhir/sid/icd-10,Retained dental root,100,95
condition,389087006,http://snomed.info/sct,Hypoxemia (disorder),95,95
observation,33959-8,http://loinc.org,Procalcitonin [Mass/volume] in Serum or Plasma,764,95
